"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Botswana","BWA","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","250301653.211288","310500077.982095","370682839.958703","465370697.181055","666620314.762195","953520539.037628","948564167.948042","806479156.81497","954576844.647335","964283514.039451","840601293.100626","1009076383.70917","1422623092.23723","1772515671.24899","1896633514.80212","2508941533.01212","2406709680.82352","2346419557.05128","2041909557.07108","2131342853.2743","2565284935.46657","2566097272.62427","3132007187.53795","3008654292.12377","3087495602.80342","3049923436.9207","2647569739.07585","3060775626.0412","3810367499.49491","4854697095.47989","4764402569.99072","4667236954.18761","5993384924.71594","6958486816.62888","5975555753.5869","7632400893.38246","8859934629.86072","9297450971.32734","10091384172.7041","9727683259.72571","8793832193.20338","8428916276.22756","7911899437.41931","9188620402.49597","8864783750.6348","7520614877.62688","9445194379.09074","",
"Central African Republic","CAF","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","177491271.701795","208153246.945597","254243051.70043","329222578.414981","241315230.146816","268341387.845985","254976804.056398","238828255.210608","289824205.021655","357809597.067213","374023169.69292","351286435.856148","351849885.78468","432499926.170496","334263348.594219","363887357.775624","313233479.355256","267108691.912012","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","8338739750.36712","8579064729.6627","8864739027.9187","9281612321.05876","10330498181.0756","12172688731.4927","13837536379.0113","14946994374.6879","16774414842.1231","19548118285.8013","20537899635.0659","23476220159.2381","27502709973.5059","34411488692.5409","46834861359.6245","49525835249.9237","55433773603.5866","58649201221.5859","65607437107.937","79665748087.0267","88889966635.077","103002015404.169","88753671845.5449","95652131733.2932","111289029783.512","115825785362.082","121495872363.467","134262987374.609","160278332361.432","176528707312.778","183662537617.963","183479520709.747","187396206439.211","200613250797.97","218264411732.932","241976824278.19","250524313310.081","282663955135.263","284175385576.62","305199732818.968","335079364872.251","311502900033.566","310722738613.949","339658272745.521","387551442207.824","448313144986.699","504124127939.954","561058892884.607","597215808431.609","479329935734.92","584690152098.951","663071144062.71","688412050291.53","687747619741.908","689969693719.417","619874343151.33","601296216175.974","651747373890.002","701799877390.845","706999905155.783","617140102774.397","739655454327.374","862973648871.228",
"Central Europe and the Baltics","CEB","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98207666022.4236","105032280384.238","143210533544.315","162168540565.184","172402242233.827","190254424051.68","186284844412.422","204507403705.884","222112105090.425","244607436922.552","313414559205.922","434678887153.648","503287684685.276","621028645310.576","815422188595.699","960813870153.546","700452830814.253","791672825703.46","933633187924.346","886550409275.417","920288140618.518","963745004567.519","846577577864.387","870690046444.038","994830545553.005","1127906852594.77","1124055902085.57","1040172933737.48","1335326614336.55","1507597075679.1",
"Switzerland","CHE","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","27644484045.0143","38349503365.3769","47772748122.8137","58523627594.3572","54820822871.6101","51457497757.8669","50792188893.0283","49176839442.7286","50181411202.1162","69097697694.8254","80562413729.5115","88776054124.2398","95244036248.6055","117196503878.248","109580274176.396","110941662686.33","102292159671.543","111933566938.475","129782749796.858","130760754362.828","126162421945.652","136788232567.668","137164713938.968","171712834447.533","171858996282.78","166265360039.443","193337947319.088","225879025782.104","271879072581.346","298476876918.7","378028424760.142","430729403259.389","374925830950.367","425281861116.314","528115292610.032","513140833308.071","543329101003.533","553344544920.779","507925414847.382","541497672631.426","579258902662.796","618514248929.861","613838940660.051","596137392349.374","661728114176.494","697353552998.918",
"Channel Islands","CHI","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","2344000000","2325000000","3268000000","4169000000","6040000000","8360000000","10455000000","7567000000","6045000000","6854000000","6256900000","6736800000","7396900000","8740900000","10772510000","11387010000","12053600000","14259800000","15087300000","16918700000","21883000000","24646676755.07","27112407406.5845","25851746736.6117","22486708962.5573","26346315521.7055","25395391430.4207","24841644416.0728","29095900756.9064","39250500080.0057","51347960900.3292","66867791816.7653","79286102480.474","90660507251.3526","67717089313.307","90156508178.2306","111125965888.83","112850361996.945","111467138864.057","102522451702.676","85028503867.294","83983575641.8036","95410098255.4923","109153796930.949","103861430506.929","88894064653.281","131305013869.754","149349775969.26",
"China","CHN","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","19541000000","21006000000","27136000000","41301000000","38096000000","40071000000","51602000000","54415000000","48668000000","57176000000","79166000000","104023000000","118345000000","152247500000","173882000000","114424000000","119755000000","142043000000","188382197000","209051000000","233532863434.72","436468258441.393","579289402965.102","704098844539.505","842519033924.869","1025452576503.31","1232243465705.83","1159317216479.27","1601711600715.13","2041533864905.06","2130171010354.22","2382630464834.76","2467673859884.85","2278296751248.89","2223718743915.17","2518443190769.12","2892965344150.65","2811853693091.85","2744020295283","3545528848326.18","3523350605085.93",
"Cote d'Ivoire","CIV","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8218558845.08667","8508822669.04868","9621013275.62304","10903163831.3565","10888972722.0139","11918317440.3629","10677491729.5701","13115043582.7991","13178644178.7549","13319976617.0601","12584013968.3621","12077593458.575","13685148938.0606","15162192917.0272","14944935829.965","14906153460.4511","18971161159.7319","",
"Cameroon","CMR","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","1103550740.35203","1506010079.4531","1843771005.81376","2551643006.54563","2305327536.14152","2178686480.00379","2249898754.93546","2183649031.3731","2706032103.47523","2932956064.49335","2906168863.5183","2633052509.45814","2600026398.47134","3041267312.68203","2672178441.79374","2772658608.68717","2415961887.36498","1881792441.9139","2032281276.19212","2916203328.76786","3126077855.76122","2778098093.19074","2855584245.75846","3027287596.7782","3307047553.92971","3533351255.7913","3963699779.06471","4521327600.13351","5013849352.17561","5035400016.08426","6560279559.90122","8472557508.87516","6869365888.73966","6709647329.14406","8691392985.49983","8809836762.81015","9628286518.84681","10525962827.3518","8408663118.41182","7835379695.13386","8117150141.98004","9374394623.92428","10160405670.3795","8213353588.25472","9900181378.08648","",
"Congo, Dem. Rep.","COD","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3891900000","3828900000","6901200000","8862800000","7571100000","11931000000","13071041342.1307","12074615837.3197","16428388738.0098","16500950066.0792","13989301910.0938","14868358613.9244","14155672341.6425","19555836587.5452","18403601492.445","16017361730.3918","24333422037.5781","",
"Congo, Rep.","COG","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","599293099.943388","679136345.062331","1194890814.23175","1645661309.40433","1519187945.46312","1556176473.20759","1142355842.31177","1392796762.55368","1403394253.91118","1238163535.53077","1396180919.42386","1389305546.94489","1756745716.52696","1682695407.93734","1555393853.65377","1730454641.51794","1899659725.95818","2049614797.74811","2437918239.06619","1924990505.27482","1726976752.88324","1961735632.15307","2017959592.61199","2229508660.4264","2496197180.41956","2308166823.2856","2952375714.74677","4319893550.01198","6207582181.00558","8013695759.27489","7483423071.61641","7707554093.02982","8266338784.17338","9620918242.6435","7994432137.21993","7707904230.23068","8931296272.83432","9632671375.46983","7695586886.25488","","","6420369160.80628","3368240340.81102","","",
"Colombia","COL","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","981999999.994953","1092999999.9945","1347999999.99451","1484975319.98646","1454252030","1677315279.99514","2350725599.97869","2400269700","2737979679.99975","3172629120.00067","3914143999.99894","4514936000","6231279009.99976","7217384360","8197327069.99927","7270000000","7028000000","6886000000","7016000000","7694000000","8188000000","8708000000","9510000000","8839600000","10528000000","13750000000","16039110578.5797","18261858996.8776","19203701535.8626","21594703621.4335","19957554336.2832","15647130885.5212","17664138221.9872","19357360769.8979","18905297266.196","20510405660.2803","24840565750.4889","31704147075.9657","38079406736.5577","48277341094.3989","57745925387.6264","50122154387.4098","61941235170.98","82527906364.4476","89475726940.3499","89665184291.5595","94278706763.8326","76055268166.7032","66526146320.9128","71705969610.6797","81899595058.511","82163196156.5704","60806113803.7794","85503978059.4722","113134133767.64",
"Comoros","COM","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","34333948.9533506","50756424.1980491","51228917.6279503","52385065.2409509","71911630.4446124","66077673.9315274","73941035.1448558","88871803.546987","90530098.1828469","78199255.1064984","93358438.2448199","103062510.945332","110782609.813947","100677997.874997","93227929.6835265","105741284.761509","","","","","","","","108469757.744067","126388254.311383","144336575.875679","160870490.768","195375596.797059","263716173.762834","259058590.017481","275677607.734221","311963770.795675","327091898.638042","","337821455.177889","268401478.663745","270159550.002459","308055649.536983","358168495.239571","356609142.248712","346933685.433897","412732425.298028","",
"Cabo Verde","CPV","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","48880219.9161706","63626824.7871841","77551892.7170558","87527250.6291245","105426330.058845","115460887.467506","124985643.3759","99038717.3740659","101309954.710349","108038043.585629","117541600.064398","125705623.200472","141945140.568344","153067055.698878","154008495.74046","198244620.569927","185192591.610804","234352969.909127","300700425.052048","284924350.538232","295467320.144528","311387397.666447","360106412.459217","344962503.639423","356527512.989058","430161203.322789","569442693.529729","667873782.67644","694672241.252294","862949197.722019","1091729737.21266","1258004530.45792","1139113925.5534","1206493604.56299","1460216444.52711","1285327254.79566","1237187989.91119","1341399058.12649","977154267.333114","1084264973.9186","1270368680.08057","1411289690.58826","1363251074.39591","1071319117.09889","1167352648.80477","1354507417.91138",
"Costa Rica","CRI","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","1210500000","1404800000","1681700000","1897000000","1635502533.44","1446000000","1521500000","1605703890.25","1614910000","1672100000","1974730000","2092700000","2557500000","2709400000","2517700000","3236900000","3780600000","3870900000","4332442000","4621000000","5105320000","6069330000","7187848620.00001","7562763243.3424","7404084933.64073","7741447894.84375","8304127156.4725","8966376242.95616","10199763837.046","11621861539.0829","13491924963.3389","15564580127.4122","11972788069.2577","14387610286.798","16991634198.8388","18254067124.5475","18884468165.3294","19809609580.895","19842849510.7328","20776931676.2522","22560216443.4726","24451844880.4596","24713000908.8948","21501437779.3034","26463041043.2682","31798489756.7293",
"Caribbean small states","CSS","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","4326452696.11488","4580977277.48208","5181876231.94623","6569510242.51879","8407936210.84767","8990812575.17249","9466872444.66575","9261786240.50997","8907572474.47066","8617957207.58951","8158232503.10267","8426986135.44549","8989935396.4745","10482666755.5815","10770889384.0593","10981580943.1075","10135094194.7839","10607845249.3397","11533350960.6167","13575138478.6924","14146884355.5921","16122721696.7787","16861556205.0744","17023321587.2387","19247754563.0861","19205497953.128","19513412749.8015","20650349604.3742","22602142369.1539","26520670351.1084","29801624428.1673","33646824889.2137","38418982992.8696","29482432906.7584","29676913106.2494","38870883700.5728","40539359372.5468","39674812015.5421","39886564633.0574","35853161150.5615","35221499023.7448","35899119665.5819","39805866467.0699","40919870796.726","31806615536.9819","41259979587.5929","",
"Cuba","CUB","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3058446927.3743","3277547486.03352","2955703910.61452","2859044692.73743","2597664804.46927","2468463687.15083","2599977984.73184","2885125520.47486","2477693761.25139","1817890294.42458","2005065276.34637","",
"Cayman Islands","CYM","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6122803428.7652","6531262058.4031","8446838939.25102","8593347092.13957","6032420364.63017","","",
"Cyprus","CYP","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","533501335.78499","728214376.684683","888323485.918211","1183262125.99161","1410275092.18858","1390738543.49918","1474170786.91154","1484503370.82187","1630902550.66401","1530808022.85195","1631209654.60473","2000429920.60327","2439840658.51053","2896740442.54746","3395040785.27782","3513350278.89116","4419989459.79699","3337922706.20429","3776176321.79378","5306129516.03616","5626713916.93853","5445703231.90365","4883399697.48501","5713897606.16928","6256667085.5587","6250444942.61186","6635173039.84717","7639096143.58654","9563580326.78222","10744447205.3885","12180622452.6215","16263242503.0568","33006928545.1638","29702858762.2145","32507479587.4087","37692964038.7499","33263469576.6176","35067832381.098","37036223563.7081","44904618908.2443","29496483552.2426","43161011369.8964","50454193488.6549","50369375135.6511","44803408563.3184","52378706165.6877","44348380156.0904",
"Czechia","CZE","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17827187517.4157","20496210649.0603","27181828989.1979","31086945482.1689","30003816827.6764","31460942111.4228","31650918435.2474","34426668512.1653","38866355756.7452","44411876059.6246","55763226714.0593","76642163931.8655","91321212794.4354","110921699865.383","142697216033.563","164833547618.505","131884994197.718","149889637288.739","173954847038.442","167941926240.204","168457417679.559","178307717010.258","157999955620.103","159039545726.119","179812461987.762","200643898906.228","197432585552.182","176623559421.61","224831735133.263","246583236918.566",
"Germany","DEU","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","44091579748.7821","52252808945.8291","70477577977.3018","90107132117.2977","98730251809.1046","113571160629.139","131041003320.208","156589689512.29","204351555899.059","237203802696.854","209480152119.404","200119842601.726","193364985853.459","190031356825.068","196985118545.924","245704216411.97","297818752248.748","328229040846.353","352581173611.722","460722860806.824","516750013715.906","555217273194.404","491702951041.876","542366114488.519","653337837056.458","644143804158.992","629863923701.735","667247662898.235","692016957815.907","716933379326.56","696385639481.156","713367053951.049","877101108861.104","1017471417515.77","1117316033641.36","1291054155340.26","1539635000317.61","1670540645651.18","1307667497061.88","1460555456262.48","1712670908484.72","1591239736324.5","1652255129457.35","1693055031105.88","1468216215567.47","1492717710867.48","1630074618265.65","1789918817328.72","1739631695400.22","1585454242477.78","1923596587960.9","2125765825003.18",
"Djibouti","DJI","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","307093703.051412","318392311.5445","306486008.969115","282510226.703653","263508533.037739","257380951.041239","262495709.567243","285779395.794532","268522009.216694","287124200.291468","271059694.689992","267796152.396172","315539525.435937","349317188.176974","372268893.377822","436808255.636644","592287911.95188","716516337.405258","593576448.478233","508426128.594819","702325555.2242","742438991.452895","3978761346.62357","3184086075.77343","3047313392.32663","2967648522.43621","4474009733.6522","4390982378.18984","4936971207.67946","3587367488.30736","5623116907.96248","",
