"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","9172203562.20283","9725246570.37608","10187717394.1262","12370556884.4777","11658525453.0688","12867836987.1746","13775111114.6778","13876468964.2219","14645632556.111","16536988085.7657","18001837403.3728","19179487714.1255","22564146150.7119","31990740395.743","47614889812.1084","43663732464.0145","50778372718.4861","58659865219.1108","65393117895.5142","81126301494.2412","102502492022.102","111467975570.67","105384726568.662","107982022709.12","116370585630.255","113004635993.989","101429845749.968","110681116407.662","136032866765.919","147852281978.359","172121673234.916","175639383505.041","191424889147.613","205187995564.58","236951200188.137","281185972210.39","312684070634.754","343597638223.667","341807459782.998","356553158351.322","422423087890.211","407648201880.243","410786140711.54","444077504150.198","544012638970.331","652714646860.714","771951719120.223","874108822274.285","1007844343549.53","803953756615.304","1061481400534.23","1249594908930.97","1268386829292.79","1260303597964.24","1234089391608.22","1076644528569.31","1067005797852.34","1184195799903.48","1284188388032.12","1276677454687.26","1113187655894.03","1429073637059.38","1678072118280.36",
"Timor-Leste","TLS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38963800","42828900","36638400","33673900","32945200","32989600","41881900","54263000","60613700","66633500","75532300","66782600","82664300","77945700","66178400","48508500","51780000","38179900","45614300","433392100","792950600","2313517100","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","5346706426.932","5724183077.73991","6161379322.57564","6444389365.64204","7484088218.09611","8408235700.80021","10531774595.5755","12432071952.5489","21952958361.0732","50268530454.7959","49936929166.0843","59776164416.9627","62648383001.4488","58643546525.2411","88108867715.2007","97603442888.7089","72291384086.5589","80283213151.6904","79260521318.2038","76492500174.152","73978715491.0181","50738630676.3154","68655584564.6952","64996572269.1465","76585889112.0624","93312095965.5215","74380740763.9093","78649982847.7138","76401357960.4503","84603727279.5479","92661363229.9142","105639736651.403","118679394998.839","108272904810.179","137404415430.413","169728727534.338","157207095032.81","169075152232.133","182025256007.251","241153133457.181","313110072802.698","368748297469.495","440876856939.899","553677899756.495","416858074633.48","504352760327.597","495034601362.778","525226006324.191","478518025533.048","419819153557.855","316703068440.974","302231560818.319","360147897416.913","412895644652.561","377096662862.922","268018612895.04","376627555552.246","461662281803.336",
"Tonga","TON","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","13435004.5817515","8090553.58670414","11561654.4688401","11967036.7402999","11648334.4511514","16011159.1892507","15794070.3286601","17123440.511208","11355855.8558559","17095217.2005265","18094839.0250716","17534759.3582888","25256966.811371","24250192.2583953","26696066.7461263","38464269.1773422","30278420.4843437","32405166.6542944","27551300.5780347","33681260.4150886","35422928.633252","44685445.2471792","44847645.4293629","37511930.2949062","30748255.1151367","29228982.3425831","23631300.6429514","33366015.7507603","39211503.4828855","45131175.3065364","46714185.0418397","42549935.9109822","36478881.4265816","54960222.8848824","42554588.6929806","45862985.4824547","67310448.5357368","80356049.6962178","91729442.1109504","74648041.4968509","74117100.865681","91160772.4477713","102005249.313308","104684878.030511","112507570.222475","99820488.4211782","58759862.7493552","",
"South Asia (IDA & IBRD)","TSA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","2795315501.37757","2887805609.85515","3019665503.94313","3372933333.01042","3441920122.45114","3514245867.98797","3523386881.11422","3708012992.64621","3859528507.68697","3958906328.92153","4598921467.62302","4603054896.70787","4700840240.08543","5965720916.22134","7673106404.74185","8781661621.82912","10129666203.3587","11562126162.2167","12372518320.5438","15003785082.967","17163771750.2217","18018809201.7698","17910651376.1363","19092138736.2235","19811783654.7902","18840521859.5169","20142030046.4598","23861102920.3411","27330893840.6093","30799680947.0721","33778378866.5398","36343090407.8178","40604114770.6884","43679041379.2076","49357317251.1557","60016527897.5369","62900126110.7279","67461839257.5886","70501889394.1701","76145497493.9765","86398006089.579","87376618530.7649","99623524566.2261","121025789429.709","160233734988.983","200211344471.377","244776877266.356","302388830108.247","343286912576.823","327684554723.728","438117726348.731","527100075230.252","527550281149.307","558077633730.863","557176200149.082","503492734536.614","528112713143.829","590336598369.53","638343410426.028","633295184590.876","585555680437.368","776778769003.138","884440415690.774",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","5991864957.99705","6385027672.35874","6724549668.68439","7272834774.40111","7988191635.26439","8380080121.80743","8936413511.3038","9243863893.25174","10163430594.6158","10952647869.8265","12012437220.8469","12567872208.0044","15083733712.6398","20834840989.6667","32757430882.1177","32115338050.0943","35091648952.3259","43085826301.5718","45708738545.2832","61184078899.3561","86566410080.1534","71737454151.354","60660282790.6563","55639098024.7341","54328575168.4312","53479806332.4583","54630257356.3203","68388040125.777","68763836231.6952","76342244636.2373","83023449295.5607","81851743448.8329","82302166012.7231","76626708263.9434","78390968323.311","98192150440.2836","104813500811.699","110194384332.823","98561691003.2486","101542774362.41","124277046418.584","115306532383.384","124206280296.575","151615359287.347","181236403943.435","226885437726.23","297746406432.515","335544741359.78","422994338208.17","319308855855.339","428179208325.328","531263478560.234","535891999638.48","479811473012.854","490113021191.521","350507628085.208","311680003155.643","370546093272.594","426694914958.967","415457487830.055","327433223956.891","441654852219.808","481253231786.503",
"Trinidad and Tobago","TTO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","188761904.932689","219047619.245805","230285714.494068","254285714.515782","285523809.782141","316571428.85785","406183267.270487","567196506.946513","711581985.959992","1254042499.1979","1343884656.97021","1311177193.89231","1511421911.42191","1848039171.04884","2802226534.55664","3518399604.8407","3487009870.95831","3002095021.48276","2869616465.10408","2720918259.34398","2699953565.04676","2721814374.99672","3377008130.57186","4242227004.02675","4479728929.01504","5353409090.90909","5277717391.30435","6126634756.71805","5908392863.36954","7024339609.42936","8096647985.61912","8248028833.39469","8114687021.98045","8398428066.47786","8713608295.22224","8531438090.49017","9447891778.23922","9438267842.07073","10839776218.3488","13159003318.7025","14500629447.8843","15823068687.6655","19877265662.0904","24965554556.0913","19572383403.3808","22160316333.6594","22163025844.4127","21722016529.102","21854718417.7186","21398818796.2949","17579251895.7497","16987818314.4272","17590956528.9273","19416278366.874","19255779082.844","16143390926.3578","19667294892.2871","22487303842.3138",
"Turkiye","TUR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","155263717.273599","410199556.54102","498891352.549889","432372505.543237","497833502.401366","542035398.290048","575221239.001684","641592920.424955","641592920.424955","696902654.944348","767974577.461092","867713004.459988","1229681978.79859","1809187279.15194","2039192221.42778","1973399498.08595","2491733156.29864","2238609062.8804","2701571111.96975","2876679269.66058","3550852259.36269","5851540097.87542","7657790439.18992","7693260173.35155","9362442143.81169","10663947123.4494","10081218006.9472","13581553423.5416","16947706693.4613","17360353336.4886","20138028411.9768","20905836567.1703","22897323457.4704","24670529741.7892","27910025583.4361","33680341391.9199","39092309256.1903","46675372205.5773","57026751443.3353","48230424155.7131","54533103227.1118","54840413115.9621","60314798755.3517","72376406922.2412","96593431914.8798","110762753399.457","124756244366.071","149137973398.214","181566325546.747","151740230161.132","164671518816.877","192867835261.437","214511129795.536","227889206641.16","236663509282.755","212027254724.833","200753344129.88","223675663896.891","242517901631.209","247185525685.46","206961498884.565","289143860500.218","343315155965.212",
"Tuvalu","TUV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","537502280.329016","508648083.626342","572500410.777113","765667146.767078","929865169.570034","1265179895.04898","1295157276.44215","1246175397.8983","1230116906.29747","1291885319.56172","1445821022.26551","1878651440.64142","2019020391.32085","2297025915.06897","2674833271.73611","3124777521.31169","3434320449.31704","4331708455.86331","5442602680.64141","5291224759.88821","6277202787.78325","7497823886.45472","8870659209.84963","8685142641.027","9028248808.33335","8104068272.28488","8138037405.67613","8344710523.60612","8401855026.21565","9786707522.05209","8921838998.54164","9976590468.43667","11675414128.2185",
"Uganda","UGA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","115605870.020964","107812368.972746","108245283.018868","146023060.796646","176115303.983229","226235475.064259","236595267.858043","244715105.453171","248355032.650987","251574968.249055","294134117.02352","280834383.031499","289094234.914242","281676338.247037","308953521.57242","204111111.111111","278700000","268764705.882353","330434782.608696","415000000","242000000","215000000","182500000","194000000","458913258.932308","483554202.140013","502571976.967369","517053682.728588","492900000","419712424.825545","311669539.053598","247948158.00488","250344411.991331","227444247.465385","348784843.388843","678725716.853749","722999697.873861","837552441.53814","634713533.002364","734918410.304017","659668069.160693","672714062.011288","692819583.930111","752307732.386307","1008067266.09026","1310093926.14274","1524126929.86368","1990712068.57446","3506150679.45411","4677180750.95161","3687465342.95978","3583112055.01102","4230158430.78888","4774874142.70147","4874969923.52737","4170603009.61344","3629227691.47159","5122376576.34018","4967717827.01016","6047736362.65024","5796801307.53992","6392924499.44847","5467112517.91111",
